,address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,geometry
527,서울 중구 을지로4가 323,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,272,2059657767,1522-3232,스타벅스 을지로4가역점,http://place.map.kakao.com/2059657767,서울 중구 을지로 170,126.997328727022,37.5661395435934,POINT (126.997328727022 37.5661395435934)
529,서울 종로구 예지동 2-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,215,82059253,1522-3232,스타벅스 광장마켓점,http://place.map.kakao.com/82059253,서울 종로구 창경궁로 88,127.000207148111,37.5702075692037,POINT (127.000207148111 37.5702075692037)
531,서울 종로구 인의동 48-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,342,7962128,1522-3232,스타벅스 주얼리시티점,http://place.map.kakao.com/7962128,서울 종로구 종로 183,126.998134500867,37.5715779684766,POINT (126.998134500867 37.5715779684766)
532,서울 종로구 인의동 28-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,57,472529831,1522-3232,스타벅스 종로플레이스점,http://place.map.kakao.com/472529831,서울 종로구 창경궁로 120,126.998247665782,37.5729799185395,POINT (126.998247665782 37.5729799185395)
535,서울 종로구 연건동 28-21,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,69,206798750,1522-3232,스타벅스 서울대치과병원점,http://place.map.kakao.com/206798750,서울 종로구 대학로 101,126.9996241525955,37.57771285558455,POINT (126.9996241525955 37.57771285558455)
536,서울 종로구 연건동 128-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,229,20046345,1522-3232,스타벅스 대학로점,http://place.map.kakao.com/20046345,서울 종로구 대학로 57,127.001181864608,37.5766379640419,POINT (127.001181864608 37.5766379640419)
537,서울 종로구 명륜3가 154-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,104,7961756,1522-3232,스타벅스 성대입구점,http://place.map.kakao.com/7961756,서울 종로구 창경궁로 235,126.99840932939792,37.58295662959956,POINT (126.99840932939792 37.58295662959956)
538,서울 종로구 동숭동 1-31,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,301,1033782082,1522-3232,스타벅스 혜화역점,http://place.map.kakao.com/1033782082,서울 종로구 대학로12길 4,127.002196357852,37.582516034077,POINT (127.002196357852 37.582516034077)
539,서울 종로구 동숭동 1-115,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,315,12108451,1522-3232,스타벅스 마로니에공원점,http://place.map.kakao.com/12108451,서울 종로구 대학로 116,127.00233671288821,37.58153304738773,POINT (127.00233671288821 37.58153304738773)
540,서울 종로구 혜화동 90-18,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,355,91432713,1522-3232,스타벅스 동숭길입구점,http://place.map.kakao.com/91432713,서울 종로구 대학로 146,127.00187939935758,37.58417116438237,POINT (127.00187939935758 37.58417116438237)
541,서울 서초구 서초동 1538-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,357,664336019,1522-3232,스타벅스 서초역이화빌딩점,http://place.map.kakao.com/664336019,서울 서초구 반포대로21길 3,127.00901862119902,37.48829986802433,POINT (127.00901862119902 37.48829986802433)
542,서울 서초구 서초동 1542-14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,347,11115228,1522-3232,스타벅스 서초역점,http://place.map.kakao.com/11115228,서울 서초구 반포대로 118,127.008634444033,37.4906244966806,POINT (127.008634444033 37.4906244966806)
543,서울 서초구 반포동 118-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,237,25502514,1522-3232,스타벅스 파미에파크R점,http://place.map.kakao.com/25502514,서울 서초구 사평대로 205,127.004455913484,37.5030694314321,POINT (127.004455913484 37.5030694314321)
544,서울 서초구 반포동 19-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,65,1591066580,1522-3232,스타벅스 센트럴F1점,http://place.map.kakao.com/1591066580,서울 서초구 신반포로 176,127.004392702328,37.5051453504648,POINT (127.004392702328 37.5051453504648)
545,서울 서초구 반포동 19-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,90,21188739,1522-3232,스타벅스 센트럴시티점,http://place.map.kakao.com/21188739,서울 서초구 신반포로 176,127.00450464643171,37.504774132037895,POINT (127.00450464643171 37.504774132037895)
546,서울 서초구 반포동 19-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,136,1896551518,1522-3232,스타벅스 서울고속터미널점,http://place.map.kakao.com/1896551518,서울 서초구 신반포로 194,127.005731718845,37.5044064686593,POINT (127.005731718845 37.5044064686593)
548,서울 서초구 잠원동 70-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,197,10536360,,스타벅스 뉴코아강남점,http://place.map.kakao.com/10536360,서울 서초구 잠원로 69,127.007197993194,37.5101007401074,POINT (127.007197993194 37.5101007401074)
549,서울 서초구 잠원동 149-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,183,1315931257,1522-3232,스타벅스 서울웨이브아트센터점,http://place.map.kakao.com/1315931257,서울 서초구 잠원로 145-35,127.00696014567234,37.518755797995745,POINT (127.00696014567234 37.518755797995745)
550,서울 용산구 한남동 657-104,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,124,19700493,1522-3232,스타벅스 순천향입구점,http://place.map.kakao.com/19700493,서울 용산구 대사관로 67,127.005702258097,37.5334043581552,POINT (127.005702258097 37.5334043581552)
552,서울 중구 장충동1가 62-35,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,132,686468757,1522-3232,스타벅스 동대입구역점,http://place.map.kakao.com/686468757,서울 중구 장충단로 166,127.006143390094,37.5595909713475,POINT (127.006143390094 37.5595909713475)
553,서울 중구 장충동1가 48-16,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,300,375024953,1522-3232,스타벅스 장충라운지R점,http://place.map.kakao.com/375024953,서울 중구 장충단로4길 25,127.007443973952,37.561098264309,POINT (127.007443973952 37.561098264309)
554,서울 중구 광희동1가 185-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,262,321907882,1522-3232,스타벅스 동대문공원점,http://place.map.kakao.com/321907882,서울 중구 장충단로 229,127.007230456427,37.5651987124977,POINT (127.007230456427 37.5651987124977)
555,서울 중구 을지로6가 18-131,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,305,288159067,1522-3232,스타벅스 국립중앙의료원점,http://place.map.kakao.com/288159067,서울 중구 을지로 251,127.00634316800016,37.56645295001367,POINT (127.00634316800016 37.56645295001367)
558,서울 종로구 동숭동 30,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,107,17127114,1522-3232,스타벅스 동숭로아트점,http://place.map.kakao.com/17127114,서울 종로구 동숭길 110,127.00390365241,37.5829484668296,POINT (127.00390365241 37.5829484668296)
562,서울 성북구 성북동1가 35-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,285,17064822,1522-3232,스타벅스 한성대입구역점,http://place.map.kakao.com/17064822,서울 성북구 성북로 11,127.00497054935542,37.5891427533446,POINT (127.00497054935542 37.5891427533446)
563,서울 성북구 동소문동2가 12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,353,23325995,1522-3232,스타벅스 삼선교점,http://place.map.kakao.com/23325995,서울 성북구 동소문로 10,127.007390117722,37.58877682369543,POINT (127.007390117722 37.58877682369543)
566,서울 서초구 서초동 1464-22,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,277,24167979,1522-3232,스타벅스 서울아트센터점,http://place.map.kakao.com/24167979,서울 서초구 남부순환로 2395,127.012364290801,37.4806482011285,POINT (127.012364290801 37.4806482011285)
568,서울 서초구 서초동 1457-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,334,7977525,1522-3232,스타벅스 남부터미널역5번출구점,http://place.map.kakao.com/7977525,서울 서초구 효령로 274,127.014173956443,37.4843457379901,POINT (127.014173956443 37.4843457379901)
570,서울 서초구 서초동 1572-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,137,1713883250,1522-3232,스타벅스 서초법원점,http://place.map.kakao.com/1713883250,서울 서초구 서초대로 274,127.01190380456472,37.4928190664977,POINT (127.01190380456472 37.4928190664977)
572,서울 서초구 서초동 1657-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,305,8429829,1522-3232,스타벅스 교대점,http://place.map.kakao.com/8429829,서울 서초구 서초중앙로 118,127.01417772332432,37.49231244941736,POINT (127.01417772332432 37.49231244941736)
573,서울 서초구 서초동 1699-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,236,13557037,1522-3232,스타벅스 교대법원점,http://place.map.kakao.com/13557037,서울 서초구 서초중앙로 164,127.013384638803,37.4963652713493,POINT (127.013384638803 37.4963652713493)
574,서울 서초구 반포동 52-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,99,23325997,1522-3232,스타벅스 서초중앙로점,http://place.map.kakao.com/23325997,서울 서초구 서초중앙로 225,127.01155347922,37.5015804889615,POINT (127.01155347922 37.5015804889615)
575,서울 서초구 반포동 20-45,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,205,978384820,1522-3232,스타벅스 반포자이점,http://place.map.kakao.com/978384820,서울 서초구 잠원로 24,127.00982843744977,37.507242563313206,POINT (127.00982843744977 37.507242563313206)
576,서울 서초구 잠원동 58-24,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,191,8403571,,스타벅스 반포역점,http://place.map.kakao.com/8403571,서울 서초구 신반포로 257,127.012079379276,37.5087380227118,POINT (127.012079379276 37.5087380227118)
580,서울 용산구 한남동 36-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,255,1664906329,1522-3232,스타벅스 한남동R,http://place.map.kakao.com/1664906329,서울 용산구 독서당로 94,127.010961214987,37.5348239645597,POINT (127.010961214987 37.5348239645597)
582,서울 성동구 옥수동 262-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,303,616571926,,스타벅스 옥수점,http://place.map.kakao.com/616571926,서울 성동구 독서당로 202,127.013352235341,37.5429975919575,POINT (127.013352235341 37.5429975919575)
583,서울 중구 신당동 372-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,337,829030116,1522-3232,스타벅스 동호로점,http://place.map.kakao.com/829030116,서울 중구 동호로 171,127.01129441136662,37.55352687798478,POINT (127.01129441136662 37.55352687798478)
584,서울 중구 신당동 374-27,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,52,26459305,,스타벅스 약수역점,http://place.map.kakao.com/26459305,서울 중구 다산로 129,127.01072883216,37.5554316400573,POINT (127.01072883216 37.5554316400573)
588,서울 중구 을지로6가 18-12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,133,1928551036,1522-3232,스타벅스 동대문두타점,http://place.map.kakao.com/1928551036,서울 중구 장충단로 275,127.008774774696,37.5688854829136,POINT (127.008774774696 37.5688854829136)
589,서울 중구 을지로7가 143,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,147,660709111,1522-3232,스타벅스 동대문디자인플라자점,http://place.map.kakao.com/660709111,서울 중구 을지로 281,127.00967559784698,37.567350115843446,POINT (127.00967559784698 37.567350115843446)
592,서울 강북구 우이동 산 13-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,125,647290928,1522-3232,스타벅스 파라스파라서울점,http://place.map.kakao.com/647290928,서울 강북구 삼양로 689,127.01040785074682,37.664181980998364,POINT (127.01040785074682 37.664181980998364)
593,서울 서초구 서초동 1445-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,208,7977526,1522-3232,스타벅스 남부터미널점,http://place.map.kakao.com/7977526,서울 서초구 서초중앙로 26,127.01679607074145,37.48485176108993,POINT (127.01679607074145 37.48485176108993)
595,서울 서초구 서초동 1623-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,112,12386819,,스타벅스 서울교대점,http://place.map.kakao.com/12386819,서울 서초구 서초중앙로 64,127.015169554611,37.4873982304025,POINT (127.015169554611 37.4873982304025)
598,서울 서초구 서초동 1692-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,302,829336865,1522-3232,스타벅스 교대역3번출구점,http://place.map.kakao.com/829336865,서울 서초구 서초중앙로24길 10,127.014858874822,37.4944414455535,POINT (127.014858874822 37.4944414455535)
601,서울 서초구 잠원동 21-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,295,621924779,1522-3232,스타벅스 강남대로신사점,http://place.map.kakao.com/621924779,서울 서초구 강남대로 595,127.019577428193,37.5148458271957,POINT (127.019577428193 37.5148458271957)
603,서울 성동구 금호동4가 1483,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,223,796799642,1522-3232,스타벅스 금호역점,http://place.map.kakao.com/796799642,서울 성동구 동호로 99,127.0153481812129,37.54802852868801,POINT (127.0153481812129 37.54802852868801)
605,서울 중구 흥인동 86,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,192,165582609,1522-3232,스타벅스 신당역사거리점,http://place.map.kakao.com/165582609,서울 중구 다산로 258,127.01643051948,37.5658068639605,POINT (127.01643051948 37.5658068639605)
606,서울 중구 흥인동 132,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,196,22105142,1522-3232,스타벅스 신당역점,http://place.map.kakao.com/22105142,서울 중구 퇴계로 385,127.01431832258471,37.565338621053,POINT (127.01431832258471 37.565338621053)
608,서울 성북구 동선동4가 1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,222,749250219,1522-3232,스타벅스 성신여대입구역점,http://place.map.kakao.com/749250219,서울 성북구 동소문로 105,127.01670145857759,37.59301684379367,POINT (127.01670145857759 37.59301684379367)
609,서울 성북구 동선동2가 134,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,272,1879177739,,스타벅스 성신여대정문점,http://place.map.kakao.com/1879177739,서울 성북구 보문로34길 62,127.01882965329546,37.59089919216606,POINT (127.01882965329546 37.59089919216606)
610,서울 성북구 동선동1가 92-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,326,17884760,1522-3232,스타벅스 성신여대점,http://place.map.kakao.com/17884760,서울 성북구 동소문로24길 12,127.018456564409,37.5931679490386,POINT (127.018456564409 37.5931679490386)
612,서울 서초구 서초동 1439-14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,328,17127097,1522-3232,스타벅스 서초동점,http://place.map.kakao.com/17127097,서울 서초구 남부순환로339길 64,127.021564411134,37.4859448111295,POINT (127.021564411134 37.4859448111295)
614,서울 서초구 서초동 1332-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,281,490544045,1522-3232,스타벅스 서이초교사거리점,http://place.map.kakao.com/490544045,서울 서초구 사임당로 143,127.025234337679,37.4918510914366,POINT (127.025234337679 37.4918510914366)
615,서울 서초구 서초동 1316-28,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,340,1416698743,1522-3232,스타벅스 강남역우송빌딩점,http://place.map.kakao.com/1416698743,서울 서초구 서초대로73길 7,127.02531109167,37.4981419049692,POINT (127.02531109167 37.4981419049692)
616,서울 서초구 서초동 1303-16,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,249,19469881,1522-3232,스타벅스 강남에비뉴점,http://place.map.kakao.com/19469881,서울 서초구 서초대로77길 62,127.024097956389,37.5025516822801,POINT (127.024097956389 37.5025516822801)
617,서울 서초구 서초동 1307-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,329,11306012,1522-3232,스타벅스 강남서초초교점,http://place.map.kakao.com/11306012,서울 서초구 서초대로77길 27,127.0255526536779,37.50015830491417,POINT (127.0255526536779 37.50015830491417)
618,서울 서초구 반포동 748-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,151,24529846,,스타벅스 신논현역점,http://place.map.kakao.com/24529846,서울 서초구 강남대로 483,127.023682679755,37.5054241717856,POINT (127.023682679755 37.5054241717856)
619,서울 강남구 논현동 164-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,286,2014774297,1522-3232,스타벅스 강남논현점,http://place.map.kakao.com/2014774297,서울 강남구 강남대로 512,127.023339632165,37.5078965980245,POINT (127.023339632165 37.5078965980245)
620,서울 서초구 서초동 1303-22,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,297,1052083352,1522-3232,스타벅스 강남교보타워R점,http://place.map.kakao.com/1052083352,서울 서초구 강남대로 465,127.02438897556831,37.50368598864027,POINT (127.02438897556831 37.50368598864027)
621,서울 강남구 논현동 142-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,22,49095933,1522-3232,스타벅스 논현역사거리점,http://place.map.kakao.com/49095933,서울 강남구 강남대로 538,127.0221866558262,37.51012410390254,POINT (127.0221866558262 37.51012410390254)
622,서울 서초구 잠원동 37-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,196,26410041,,스타벅스 논현역점,http://place.map.kakao.com/26410041,서울 서초구 강남대로 557,127.020540209155,37.5114398681924,POINT (127.020540209155 37.5114398681924)
624,서울 강남구 논현동 18-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,133,7974996,,스타벅스 신사역성일빌딩점,http://place.map.kakao.com/7974996,서울 강남구 강남대로 584,127.02062233228962,37.513933833427465,POINT (127.02062233228962 37.513933833427465)
626,서울 강남구 논현동 1-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,209,26395435,1522-3232,스타벅스 신사역점,http://place.map.kakao.com/26395435,서울 강남구 도산대로 108,127.0207677490634,37.51622596162784,POINT (127.0207677490634 37.51622596162784)
627,서울 강남구 논현동 5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,335,17127100,1522-3232,스타벅스 도산가로수길점,http://place.map.kakao.com/17127100,서울 강남구 도산대로 134,127.02337538106006,37.51735443178708,POINT (127.02337538106006 37.51735443178708)
629,서울 강남구 신사동 533-11,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,317,882114256,1522-3232,스타벅스 신사가로수점,http://place.map.kakao.com/882114256,서울 강남구 가로수길 59,127.02255665575399,37.52188663660905,POINT (127.02255665575399 37.52188663660905)
631,서울 강남구 신사동 529-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,49,21748238,,스타벅스 가로수길점,http://place.map.kakao.com/21748238,서울 강남구 논현로175길 94,127.021661092512,37.5231599210152,POINT (127.021661092512 37.5231599210152)
633,서울 성동구 금호동1가 122,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,134,719679688,1522-3232,스타벅스 신금호역점,http://place.map.kakao.com/719679688,서울 성동구 금호로 158-1,127.020144728561,37.5549672962231,POINT (127.020144728561 37.5549672962231)
634,서울 성동구 하왕십리동 1070,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,230,646280960,1522-3232,스타벅스 황학사거리점,http://place.map.kakao.com/646280960,서울 성동구 왕십리로 410,127.02382119821665,37.56758777397315,POINT (127.02382119821665 37.56758777397315)
635,서울 중구 황학동 2545,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,322,7962281,1522-3232,스타벅스 황학캐슬점,http://place.map.kakao.com/7962281,서울 중구 청계천로 400,127.02236558601588,37.57148486411312,POINT (127.02236558601588 37.57148486411312)
639,서울 성북구 길음동 542-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,211,1226436866,1522-3232,스타벅스 길음뉴타운점,http://place.map.kakao.com/1226436866,서울 성북구 길음로 11,127.023437505361,37.6037852444956,POINT (127.023437505361 37.6037852444956)
640,서울 강북구 미아동 812-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,16,1583585647,,스타벅스 미아뉴타운점,http://place.map.kakao.com/1583585647,서울 강북구 삼양로 161,127.02114611983023,37.61834476046741,POINT (127.02114611983023 37.61834476046741)
641,서울 강북구 수유동 740,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,199,1926458975,1522-3232,스타벅스 수유역5번출구점,http://place.map.kakao.com/1926458975,서울 강북구 도봉로 315,127.023322088325,37.636722675023,POINT (127.023322088325 37.636722675023)
642,서울 서초구 서초동 1365-23,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,261,1008945486,1522-3232,스타벅스 서초구청점,http://place.map.kakao.com/1008945486,서울 서초구 남부순환로 2557,127.03014231042431,37.48444545821113,POINT (127.03014231042431 37.48444545821113)
643,서울 서초구 서초동 1329-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,216,1662040802,,스타벅스 서초우성사거리점,http://place.map.kakao.com/1662040802,서울 서초구 강남대로 343,127.029310303418,37.4935368360249,POINT (127.029310303418 37.4935368360249)
645,서울 강남구 역삼동 832-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,267,1807668316,1522-3232,스타벅스 강남우성점,http://place.map.kakao.com/1807668316,서울 강남구 강남대로 328,127.03071652243,37.492329129164,POINT (127.03071652243 37.492329129164)
646,서울 서초구 서초동 1327-29,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,342,23326017,1522-3232,스타벅스 서초파라곤점,http://place.map.kakao.com/23326017,서울 서초구 서초대로74길 29,127.027239254954,37.4951194999284,POINT (127.027239254954 37.4951194999284)
647,서울 강남구 역삼동 858,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,62,1676397089,1522-3232,스타벅스 강남역신분당역사점,http://place.map.kakao.com/1676397089,,127.02810165133745,37.49701321401818,POINT (127.02810165133745 37.49701321401818)
648,서울 서초구 서초동 1327-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,109,7977521,1522-3232,스타벅스 강남삼성타운점,http://place.map.kakao.com/7977521,서울 서초구 서초대로78길 24,127.027723416171,37.4955770987619,POINT (127.027723416171 37.4955770987619)
649,서울 강남구 역삼동 825,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,140,35026031,1522-3232,스타벅스 강남R점,http://place.map.kakao.com/35026031,서울 강남구 강남대로 390,127.028443419181,37.4976744709989,POINT (127.028443419181 37.4976744709989)
651,서울 강남구 역삼동 826-26,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,171,17884744,1522-3232,스타벅스 강남비젼타워점,http://place.map.kakao.com/17884744,서울 강남구 테헤란로2길 27,127.0296167853337,37.49649026006633,POINT (127.0296167853337 37.49649026006633)
652,서울 서초구 서초동 1317-23,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,199,17884758,1522-3232,스타벅스 강남GT타워점,http://place.map.kakao.com/17884758,서울 서초구 서초대로 411,127.02615689173884,37.49788583490465,POINT (127.02615689173884 37.49788583490465)
653,서울 서초구 서초동 1318-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,209,7961654,1522-3232,스타벅스 몬테소리점,http://place.map.kakao.com/7961654,서울 서초구 강남대로 399,127.026874023027,37.4983415831768,POINT (127.026874023027 37.4983415831768)
655,서울 강남구 역삼동 819,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,295,432783661,1522-3232,스타벅스 케이스퀘어강남점,http://place.map.kakao.com/432783661,서울 강남구 강남대로94길 10,127.028226866678,37.4991963226349,POINT (127.028226866678 37.4991963226349)
656,서울 강남구 역삼동 813-17,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,144,113668696,1522-3232,스타벅스 강남오거리점,http://place.map.kakao.com/113668696,서울 강남구 봉은사로2길 39,127.026671808376,37.5021150424068,POINT (127.026671808376 37.5021150424068)
659,서울 강남구 역삼동 809-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,305,20494135,1522-3232,스타벅스 강남대로점,http://place.map.kakao.com/20494135,서울 강남구 강남대로 456,127.025559367137,37.5032649716005,POINT (127.025559367137 37.5032649716005)
665,서울 강남구 논현동 87-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,287,7962109,1522-3232,스타벅스 학동역점,http://place.map.kakao.com/7962109,서울 강남구 논현로 704,127.030820635653,37.5145370872591,POINT (127.030820635653 37.5145370872591)
666,서울 강남구 논현동 59-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,93,26785141,1522-3232,스타벅스 을지병원사거리점,http://place.map.kakao.com/26785141,서울 강남구 논현로 752,127.028587336112,37.5192156591422,POINT (127.028587336112 37.5192156591422)
667,서울 강남구 신사동 583-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,63,12108453,1522-3232,스타벅스 압구정미소점,http://place.map.kakao.com/12108453,서울 강남구 논현로 841,127.02809251992616,37.52394874556268,POINT (127.02809251992616 37.52394874556268)
668,서울 강남구 신사동 592,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,129,1786499892,1522-3232,스타벅스 압구정윤성빌딩점,http://place.map.kakao.com/1786499892,서울 강남구 논현로 834,127.028615865068,37.5228304757948,POINT (127.028615865068 37.5228304757948)
669,서울 강남구 신사동 603,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,224,657492377,1522-3232,스타벅스 압구정역사3번출구,http://place.map.kakao.com/657492377,서울 강남구 논현로 854,127.028865697826,37.5253216866682,POINT (127.028865697826 37.5253216866682)
670,서울 강남구 신사동 574-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,247,1094114775,1522-3232,스타벅스 압구정현대아파트점,http://place.map.kakao.com/1094114775,서울 강남구 논현로175길 38,127.025552139365,37.5251918047233,POINT (127.025552139365 37.5251918047233)
671,서울 강남구 신사동 609,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,334,1624256715,,스타벅스 압구정,http://place.map.kakao.com/1624256715,서울 강남구 압구정로30길 17,127.029386438865,37.5262216594061,POINT (127.029386438865 37.5262216594061)
672,서울 강남구 신사동 580-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,354,7961953,1522-3232,스타벅스 압구정역점,http://place.map.kakao.com/7961953,서울 강남구 압구정로 170,127.028124118825,37.5267589639676,POINT (127.028124118825 37.5267589639676)
676,서울 성동구 하왕십리동 1070-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,117,324012796,1522-3232,스타벅스 상왕십리역점,http://place.map.kakao.com/324012796,서울 성동구 왕십리로 382,127.02792572453,37.5650766997171,POINT (127.02792572453 37.5650766997171)
678,서울 동대문구 신설동 76-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,184,26900379,1522-3232,스타벅스 신설동역점,http://place.map.kakao.com/26900379,서울 동대문구 왕산로 19,127.025566307699,37.5766243895454,POINT (127.025566307699 37.5766243895454)
679,서울 성북구 안암동5가 104-30,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,294,7961278,1522-3232,스타벅스 고대점,http://place.map.kakao.com/7961278,서울 성북구 고려대로24길 51,127.029626494749,37.5839575300361,POINT (127.029626494749 37.5839575300361)
680,서울 성북구 안암동5가 126-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,95,7977522,1522-3232,스타벅스 고대안암병원점,http://place.map.kakao.com/7977522,서울 성북구 고려대로 73,127.02811846846494,37.587014067220345,POINT (127.02811846846494 37.587014067220345)
681,서울 성북구 안암동5가 92,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,329,18691197,1522-3232,스타벅스 안암역점,http://place.map.kakao.com/18691197,서울 성북구 고려대로 102-2,127.03076860251483,37.58610880934777,POINT (127.03076860251483 37.58610880934777)
683,서울 성북구 길음동 20-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,225,10537183,1522-3232,스타벅스 현대미아점,http://place.map.kakao.com/10537183,,127.02918876333977,37.60821503046236,POINT (127.02918876333977 37.60821503046236)
